admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year,wangzi,dianhua,youxiang,zhandi,weizhi
2,https://answer.eol.cn/fillmess/index?id=3558&source=zsgk_app,贵州省,2,5201,贵阳市,1451600,520181,清镇市,2,0,38003,,2,2,1,1,2,2002,专科（高职）,贵州建设职业技术学院,36000,公办,52,贵州,,,3197,6001,[],5001,理工类,1095,1095,17.5w,174880,78,78,0,https://www.gzjszy.cn/n593/index.htmlhttp://www.gzjszy.cn,0851-82548307；0851-82545231,gzjxadmin@163.com,占地面积（亩）：511,学校地址：贵州省贵阳市清镇职教城东区（时光贵州旁）百花路
2,https://answer.eol.cn/fillmess/index?id=1969&source=zsgk_app,山西省教育厅,2,1407,晋中市,1391400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山西华澳商贸职业学院,36001,民办,14,山西,,,1670,6001,[],5006,财经类,699,699,16.6w,165937,0,0,0,http://www.huaao.sx.cn/index.php?p=yuanxi&id=43&lanmu=9http://www.huaao.sx.cn,0351-3624907,sxhuaao@126.com,占地面积（亩）：400,学校地址：山西省晋中市榆次工业园区创业街838号
2,https://answer.eol.cn/fillmess/index?id=3583&source=zsgk_app,广西壮族自治区,2,4501,南宁市,1451200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广西金融职业技术学院,36000,公办,45,广西,,,3218,6001,[],5006,财经类,5889,5889,19.4w,194073,225,225,0,http://www.gxjrxy.com/zsw/http://www.gxjrxy.com,"0771-3481330,0771-3481332,0771-3245020",gxjzyjj@163.com,占地面积（亩）：640,"学校地址：东校区：广西壮族自治区南宁市大学东路91号,西校区：广西壮族自治区南宁市大学西路168号"
2,https://answer.eol.cn/fillmess/index?id=2122&source=zsgk_app,安徽省,2,3416,亳州市,1334300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,亳州职业技术学院,36000,公办,34,安徽,,,1834,6001,[],5001,理工类,3714,3714,17.1w,170890,72,72,0,http://www.bzy.edu.cn/zhaoshenghttp://www.bzy.edu.cn/,0558-3319000,zjc05585587000@163.com,占地面积（亩）：481,学校地址：安徽省亳州市药都路1625号
2,https://answer.eol.cn/fillmess/index?id=12011&source=zsgk_app,江苏省,2,3210,扬州市,1460400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江苏旅游职业学院,36000,公办,32,江苏,,,3348,6001,[],5012,其他,2050,2050,16.7w,167031,317,317,0,http://www.jstc.edu.cn/zs/http://www.jstc.edu.cn/,"0514-87431880,0514-87431888",113617790@qq.com,占地面积（亩）：1175,学校地址：江苏省扬州市毓秀路88号
2,,河南省,2,4101,郑州市,1378600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,郑州工业安全职业学院,36000,公办,41,河南,,,1934,6001,[],5001,理工类,4847,4847,17.1w,170583,70,70,0,http://www.zazy.cn/News/ZhaoShengJiuYeChu/http://www.zazy.cn,0371-62519900,zazyzjc@163.com,占地面积（亩）：700,学校地址：河南省郑州市龙湖南大学城（新郑市卢家桥）
2,,辽宁省,2,2104,抚顺市,1017900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,抚顺师范高等专科学校,36000,公办,21,辽宁,,,1672,6001,[],5004,师范类,1034,1034,16.7w,166965,47,47,0,http://www.fvti.com/cnc_school/division/14/zs_index.htmlhttp://www.fvti.com/cnc_school/division/01/portal_index.html,024-53909888,fzszzsb@126.com,占地面积（亩）：740,学校地址：辽宁省抚顺市望花区抚顺经济开发区旺力街89号
2,,浙江省,2,3306,绍兴市,1368800,330604,上虞区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,浙江邮电职业技术学院,36000,公办,33,浙江,,,1786,6001,[],5001,理工类,1.7w,17169,20.8w,207873,1.7w,17169,0,http://zs.zptc.edu.cn/http://www.zptc.cn/,"0575-88053348,0575-88052795",zs@zptc.cn,占地面积（亩）：500,学校地址：浙江省绍兴市滨海新城开元东路88号
2,https://answer.eol.cn/fillmess/index?id=2040&source=zsgk_app,广西壮族自治区,2,4505,北海市,1352300,450512,铁山港区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,北海职业学院,36000,公办,45,广西,,,1749,6001,[],5000,综合类,3618,3618,18.1w,180922,636,636,0,http://www.bhzyxy.edu.cn/zjc/http://www.bhzyxy.net,"0779-3926339,0779-3923369",bhzyzb339@163.com,占地面积（亩）：299,学校地址：广西壮族自治区北海市海城区西藏路
2,,江苏省教育厅,2,3201,南京市,1399400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南京审计大学金审学院,36001,民办,32,江苏,,,3340,6000,[],5006,财经类,6507,6507,20.3w,203192,6507,6507,0,http://zsb.naujsc.edu.cn/http://www.naujsc.edu.cn/,"025-85780042,025-85780043",jsxyzsb@163.com,占地面积（亩）：517,学校地址：江苏省南京市仙林大学城仙林大道100号
2,,甘肃省,2,6206,武威市,1395500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,甘肃畜牧工程职业技术学院,36000,公办,62,甘肃,,,1722,6001,[],5002,农林类,546,546,16.2w,162355,115,115,0,http://zsjyc.xmgcedu.cn/http://www.xmgcedu.cn/,"0935-2611812,0935-2611930",xmgcxyzjc@163.com,占地面积（亩）：2200,学校地址：甘肃省武威市黄羊镇学院路70号
2,https://answer.eol.cn/fillmess/index?id=1433&source=zsgk_app,江西省教育厅,2,3601,南昌市,1387100,360121,南昌县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,江西航空职业技术学院,36001,民办,36,江西,,,953,6001,[],5001,理工类,3636,3636,17.4w,174403,519,519,0,http://www.jhzyedu.cn/,0791-88448942,aa88448942@163.com,占地面积（亩）：2000,"学校地址：东校区：江西省南昌市青云谱区新溪桥东一路219号,西校区：江西省南昌市青云谱区新溪桥南一路41号"
2,https://answer.eol.cn/fillmess/index?id=2301&source=zsgk_app,湖南省,2,4301,长沙市,1394000,430102,芙蓉区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖南现代物流职业技术学院,36000,公办,43,湖南,,,2033,6001,[],5000,综合类,1385,1385,16.5w,164998,41,41,0,http://56eduzs.university-hr.cn/http://www.hmlc.edu.cn/,"0731-84083169,0731-84083978",56edu@sina.com,占地面积（亩）：--,学校地址：湖南省长沙市远大二路泉塘
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,工业和信息化部,2,1101,北京市,9999999,110108,海淀区,2,0,38003,,2,2,1,2,2,2001,普通本科,北京理工大学国际教育学院,36002,中外合作办学,11,北京,,,3000,6000,[],5001,理工类,2805,2805,17.8w,178499,240,240,0,http://sice.bit.edu.cn,"010-68918283,010-68918036,010-68918905",blggjjy@163.com,占地面积（亩）：--,学校地址：北京市海淀区中关村南大街5号北京理工大学国际教育学院332室（学校大南门内）
2,,江苏省教育厅,2,3205,苏州市,1416300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,苏州高博软件技术职业学院,36001,民办,32,江苏,,,2559,6001,[],5001,理工类,1511,1511,16.4w,163897,264,264,0,http://zs.gist.edu.cn/http://www.gist.edu.cn/,"0512-62833125,0512-65110500",zhaosheng@gist.edu.cn,占地面积（亩）：500,学校地址：江苏省苏州市高新区科技城青山路5号
2,,广东省教育厅,2,4419,东莞市,1436300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广东创新科技职业学院,36001,民办,44,广东,,,2946,6001,[],5001,理工类,1436,1436,16.5w,164870,118,118,0,http://www.gdcxxy.edu.cn/zsjyb/http://www.gdcxxy.edu.cn/,"0769-83076600,0769-83076812",cxxyzs123@126.com,占地面积（亩）：926,学校地址：广东省东莞市厚街镇教育园区学府路
2,,四川省教育厅,2,5101,成都市,1400500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,四川华新现代职业学院,36001,民办,51,四川,,,2091,6001,[],5000,综合类,872,872,16.3w,162684,99,99,0,http://www.schxmvc.com.cn/zsjy.htmhttp://www.schxmvc.com.cn/,028-84811011,zjc@schxmvc.com.cn,占地面积（亩）：500,"学校地址：西河校区：四川省成都市龙泉驿区成洛大道3833号,机投校区：四川省成都市武侯区武青北路7号"
2,https://answer.eol.cn/fillmess/index?id=3054&source=zsgk_app,河南省,2,4105,安阳市,1439200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,安阳幼儿师范高等专科学校,36000,公办,41,河南,,,2907,6001,[],5004,师范类,6242,6242,17.4w,173648,155,155,0,http://www.ayyz.edu.cn/zsc/index.htmhttp://www.ayyz.edu.cn/,"0372-8806001,0372-3807392",ayyzzsb@126.com,占地面积（亩）：500,学校地址：河南省安阳市汤阴县人和路东段
2,https://answer.eol.cn/fillmess/index?id=3403&source=zsgk_app,福建省教育厅,2,3506,漳州市,1411300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,漳州科技职业学院,36001,民办,35,福建,,,1905,6001,[],5000,综合类,1.2w,11661,17.6w,176446,1.2w,11661,0,http://www.tftc.edu.cn/zsc/http://www.tftc.edu.cn/,"0596-3921666,0596-3184666",2503958531@qq.com,占地面积（亩）：1100,学校地址：福建省漳州市国道324旁（厦深高铁漳浦站）
2,,山东省教育厅,2,3707,潍坊市,1434600,370772,潍坊滨海经济技术开发区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山东海事职业学院,36001,民办,37,山东,,,2928,6001,[],5001,理工类,3258,3258,16.5w,165233,708,708,0,http://zsb.sdm.net.cn/http://www.sdm.net.cn/,"0536-5128996,0536-5128998",shandonghaishi@163.com,占地面积（亩）：822,学校地址：山东省潍坊市滨海经济开发区科教创新园区智慧南二街1000号
2,https://answer.eol.cn/fillmess/index?id=1719&source=zsgk_app,山西省教育厅,2,1401,太原市,1410500,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山西老区职业技术学院,36001,民办,14,山西,,,1340,6001,[],5000,综合类,655,655,15.9w,159433,67,67,0,http://zsjy.sxlqzy.cn/http://www.sxlqzy.cn,"0351-6655188,0351-6655967,0351-6655005",shanxilaoquzhiyuan@163.com,占地面积（亩）：--,学校地址：山西省太原市和平北路东流街
2,,安徽省,2,3407,铜陵市,1221700,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,铜陵职业技术学院,36000,公办,34,安徽,,,1812,6001,[],5001,理工类,3496,3496,16.6w,165988,3496,3496,0,http://www.tlpt.net.cn/zsjy/zszt/index.htmlhttp://www.tlpt.edu.cn/,0562-5813171,,占地面积（亩）：1051,学校地址：安徽省铜陵市翠湖四路2689号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,陕西省,2,6103,宝鸡市,5008400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,陕西机电职业技术学院,36000,公办,61,陕西,,,3258,6001,[],5001,理工类,8844,8844,17.5w,175369,852,852,0,http://zsw.sxjdzy.cn/http://www.sxjdzy.cn/,"0917-3328888,0917-3633887,0917-3633889",592029819@qq.com,占地面积（亩）：1100,"学校地址：宝福路校区：陕西省宝鸡市金台区宝福路56号,蟠龙校区：陕西省宝鸡市金台区蟠龙新区北社街1号"
2,https://answer.eol.cn/fillmess/index?id=2389&source=zsgk_app,山东省,2,3717,菏泽市,1411800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,菏泽家政职业学院,36000,公办,37,山东,,,2131,6001,[],5000,综合类,7995,7995,17.3w,172989,7995,7995,0,http://www.hzjzxy.com,"0530-4682198,0530-4682038",hzjzxy@126.com,占地面积（亩）：744,学校地址：山东省菏泽市单县开发区学院中路
2,https://answer.eol.cn/fillmess/index?id=3452&source=zsgk_app,河南省教育厅,2,4101,郑州市,1423500,410103,二七区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,郑州城市职业学院,36001,民办,41,河南,,,2454,6001,[],5000,综合类,2655,2655,16.9w,169452,2655,2655,0,http://ao.zcu.edu.cn/http://www.zcu.edu.cn/,0371-68506666,,占地面积（亩）：454,学校地址：河南省郑州市新密市溱水路618号
2,https://answer.eol.cn/fillmess/index?id=2287&source=zsgk_app,湖南省,2,4306,岳阳市,1303800,430602,岳阳楼区,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,岳阳职业技术学院,36000,公办,43,湖南,,,2019,6001,[],5000,综合类,7149,7149,50.9w,508513,1227,1227,0,http://zsjy.yvtc.edu.cnhttp://www.yvtc.edu.cn/,"0730-8677333,0730-8677346",yyzyzsb@163.com,占地面积（亩）：1000,学校地址：湖南省岳阳市学院路
2,,浙江省,2,3304,嘉兴市,1287400,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,嘉兴职业技术学院,36000,公办,33,浙江,,,1781,6001,[],5000,综合类,4119,4119,16.7w,167122,875,875,0,http://zjw.jxvtc.edu.cn/http://www.jxvtc.edu.cn/default.html,"0573-89978123,0573-89978111,0573-89978066",zsb@jxvtc.net,占地面积（亩）：1187,学校地址：浙江省嘉兴市桐乡大道547号
2,,辽宁省教育厅,2,2107,锦州市,1259500,210711,太和区,2,0,38003,,2,2,1,1,2,2001,普通本科,辽宁理工职业大学,36001,民办,21,辽宁,,,1702,6000,[],5001,理工类,1713,1713,16.5w,165152,355,355,0,http://www.lnvut.edu.cn/enro/http://www.lndhdx.com,"0416-3697555,0416-3755566,0416-5058000",JinZhoushangwuxy@163.com,占地面积（亩）：735,学校地址：辽宁省锦州市滨海新区昆山路9号
2,,云南省,2,5301,昆明市,1239300,0,,2,77006,38003,,2,2,1,1,2,2002,专科（高职）,昆明工业职业技术学院,36000,公办,53,云南,,,2168,6001,[],5001,理工类,860,860,16.3w,163260,277,277,0,https://www.kmvtc.net/bs/f/index-site14.htmlhttp://www.kmvtc.net/,"0871-68604025,0871-68607204,0871-68603303",kungangzhaoban@126.com,占地面积（亩）：1115,学校地址：云南省昆明市安宁市晓塘路
2,,安徽省,2,3417,池州市,1306000,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,池州职业技术学院,36000,公办,34,安徽,,,1825,6001,[],5001,理工类,1344,1344,15.8w,158296,11,11,0,https://zs.zhxy.czvtc.edu.cn/#/indexhttp://www.czvtc.edu.cn/,"0566-2091931,0566-2090519",cenyouyou@163.com,占地面积（亩）：770,学校地址：安徽省池州市建设西路389号
2,,黑龙江省,2,2304,鹤岗市,1290500,230406,东山区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,鹤岗师范高等专科学校,36000,公办,23,黑龙江,,,714,6001,[],5004,师范类,3418,3418,16.6w,165505,3418,3418,0,http://www.hgtc.org.cn/index.php?r=index/index&tmp=zsbhttp://www.hgtc.org.cn/,"0468-8951519,0468-8951520",hgszzsb@163.com,占地面积（亩）：759,学校地址：黑龙江省鹤岗市东山区101省道旁
2,,广东省教育厅,2,4401,广州市,1436200,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,广州东华职业学院,36001,民办,44,广东,,,2942,6001,[],5000,综合类,1224,1224,15.9w,158646,0,0,0,http://www.gzdhxy.edu.cn/zszx/index.aspxhttp://www.gzdhxy.edu.cn/,"020-87470138,020-22693188",gzdhxyjy@163.com,占地面积（亩）：758,学校地址：广东省广州市白云区太和镇穗丰水均田路363号
2,,湖北省,2,4201,武汉市,1379800,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,湖北财税职业学院,36000,公办,42,湖北,,,1959,6001,[],5006,财经类,1974,1974,16w,160246,287,287,0,http://zsxx.hbcszyxy.edu.cn/index.htmlhttp://www.hbcszyxy.edu.cn/,"027-88116071,027-88117970",530598978@qq.com,占地面积（亩）：800,学校地址：湖北省武汉市武昌区白沙洲大道519号
2,,山西省,2,1410,临汾市,1317100,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,临汾职业技术学院,36000,公办,14,山西,,,1651,6001,[],5000,综合类,1003,1003,15.7w,157135,159,159,0,http://www.lfvtc.cn/index.aspx?pkId=4657http://www.lfvtc.cn,"0357-3087500,0357-2250055",lfzyjsxyzsc@163.com,占地面积（亩）：500,"学校地址：校本部：山西省临汾市东郊埝下,二校区：山西省临汾市尧都区建设北路113号"
2,,吉林省教育厅,2,2201,长春市,1391600,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,长春信息技术职业学院,36001,民办,22,吉林,,,1623,6001,[],5001,理工类,1436,1436,15.7w,157046,38,38,0,https://www.citpc.edu.cn/webPages/zsgz/zsgz_index.aspxhttps://www.citpc.edu.cn/,"0431-81904000,0431-81904077",xinxixueyuan881@163.com,占地面积（亩）：539,学校地址：吉林省长春市高新区卓越大街881号
2,https://answer.eol.cn/fillmess/index?id=3385&source=zsgk_app,山西省教育厅,2,1407,晋中市,1386200,140781,介休市,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山西同文职业技术学院,36001,民办,14,山西,,,1667,6001,[],5001,理工类,879,879,15.5w,154580,29,29,0,http://zsjyc.sxtwedu.com/http://www.sxtwedu.com/,"0354-5584999,0354-5584102",sxtwzsb@126.com,占地面积（亩）：286,学校地址：山西省介休市北坛西路239号
2,,山东省,2,3703,淄博市,1385900,370306,周村区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,山东铝业职业学院,36000,公办,37,山东,,,2124,6001,[],5001,理工类,1w,10160,16.9w,169161,1w,10160,0,https://slxy.chinalco.com.cn/zsjy/2222/https://slxy.chinalco.com.cn/,"0631-3793001,0631-3793002",shlzhj@263.net,占地面积（亩）：1674,学校地址：山东省威海市南海新区金海路118号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区教育厅,2,1501,呼和浩特市,1404900,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,内蒙古北方职业技术学院,36001,民办,15,内蒙古,,,1636,6001,[],5000,综合类,747,747,15.4w,154111,312,312,0,http://www.nmbfxy.com/channels/62.htmlhttp://www.nmbfxy.com,"0471-2692106,0471-2692107",nmbfxy@126.com,占地面积（亩）：521,学校地址：内蒙古自治区呼和浩特市高职园区内
2,,江苏省,2,3204,常州市,1311400,0,,2,77003,38003,,2,2,1,1,2,2002,专科（高职）,常州机电职业技术学院,36000,公办,32,江苏,,,2214,6001,[],5001,理工类,4273,4273,16.1w,161266,679,679,0,http://www.czimt.edu.cn/zsw/main.psphttps://www.czimt.edu.cn/main.htm,0519-86331666,1032@czmec.cn,占地面积（亩）：842,学校地址：江苏省常州市武进区鸣新中路26号
2,https://answer.eol.cn/fillmess/index?id=3569&source=zsgk_app,贵州省教育厅,2,5206,铜仁市,1455800,520626,德江县,2,0,38003,,2,2,1,1,2,2002,专科（高职）,贵州工程职业学院,36001,民办,52,贵州,,,3205,6001,[],5000,综合类,1666,1666,15.6w,155881,1666,1666,0,http://www.gzieu.com/zsxxw/http://www.gzieu.com,0856-8656701,cqie001@qq.com,占地面积（亩）：600,学校地址：贵州省铜仁市德江县上海路54号（大学城）
2,https://answer.eol.cn/fillmess/index?id=12646&source=zsgk_app,山东省,2,3713,临沂市,1470800,371312,河东区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,临沂科技职业学院,36000,公办,37,山东,,,3507,6001,[],5000,综合类,4.7w,47205,22.3w,222551,4.7w,47205,0,http://www.lyvust.cn/zsjy/zsxx.htmhttp://www.lyvust.cn/,"0539-8385566,0539-8381166",lykjzyxy@sina.com,占地面积（亩）：1218,学校地址：山东省临沂市河东区澳门路1号
2,https://answer.eol.cn/fillmess/index?id=7422&source=zsgk_app,贵州省,2,5204,安顺市,1458000,520403,平坝区,2,0,38003,,2,2,1,1,2,2002,专科（高职）,贵州电子科技职业学院,36000,公办,52,贵州,,,3290,6001,[],5001,理工类,1923,1923,16.7w,166895,468,468,0,http://zsjy.gzdzxy.cn/http://www.gzdzxy.cn,0851-83871812,1276662722@QQ.com,占地面积（亩）：870,学校地址：贵州省贵州贵安新区马场科技新城龙潭路1号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,内蒙古自治区,2,1507,呼伦贝尔市,1428300,0,,2,0,38003,,2,2,1,1,2,2002,专科（高职）,呼伦贝尔职业技术学院,36000,公办,15,内蒙古,,,2649,6001,[],5000,综合类,5451,5451,15.7w,157134,5451,5451,0,http://zs.hlbrzy.com/http://www.hlbrzy.com/,"0470-2283111,0470-2283112",t67z12h27@sohu.com,占地面积（亩）：906,学校地址：内蒙古自治区呼伦贝尔市中心城新区规划三街
2,,广西壮族自治区教育厅,2,4514,崇左市,1392000,451402,江州区,2,0,38003,,2,2,1,1,2,2001,普通本科,广西城市职业大学,36001,民办,45,广西,,,1756,6000,[],5000,综合类,2722,2722,16.5w,165196,43,43,0,http://zs.gxcvuedu.com/http://www.gxcvuedu.com/,"0771-7515016,0771-7515003",gxcczsb@126.com,占地面积（亩）：3348,学校地址：广西壮族自治区南宁市空港经济区同正大道655号
